ID_restaurante,fecha,venta
1,2024-10-29,183.93
1,2024-10-29,195.07
1,2024-10-29,164.04
1,2024-10-29,137.37
1,2024-10-29,112.84
1,2024-10-29,41.5
1,2024-10-29,88.17
1,2024-10-29,153.08
1,2024-10-29,201.68
1,2024-10-29,149.88
1,2024-10-29,45.1
1,2024-10-29,115.5
1,2024-10-29,226.11
1,2024-10-29,174.33
1,2024-10-29,83.41
1,2024-10-29,227.86
1,2024-10-29,142.35
1,2024-10-29,102.49
1,2024-10-29,220.12
1,2024-10-29,106.82
1,2024-10-29,216.57
1,2024-10-29,104.34
1,2024-10-29,52.64
1,2024-10-29,67.18
1,2024-10-29,148.83
1,2024-10-29,164.81
1,2024-10-29,120.53
1,2024-10-29,247.49
1,2024-10-29,107.67
1,2024-10-29,225.46
1,2024-10-29,70.79
1,2024-10-29,116.82
1,2024-10-29,227.32
1,2024-10-29,236.52
1,2024-10-29,148.15
1,2024-10-29,99.87
1,2024-10-29,237.02
1,2024-10-29,229.0
1,2024-10-29,108.35
1,2024-10-29,52.98
1,2024-10-29,109.05
1,2024-10-29,171.44
1,2024-10-29,197.06
1,2024-10-29,220.49
1,2024-10-29,42.17
1,2024-10-29,72.23
1,2024-10-29,178.93
1,2024-10-29,216.69
1,2024-10-29,37.95
1,2024-10-29,157.77
1,2024-10-29,231.14
1,2024-10-29,62.66
1,2024-10-29,178.03
1,2024-10-29,74.9
1,2024-10-29,207.15
1,2024-10-29,85.09
1,2024-10-29,200.95
1,2024-10-29,115.58
1,2024-10-29,39.03
1,2024-10-29,61.55
1,2024-10-29,111.36
1,2024-10-29,188.48
1,2024-10-29,94.34
1,2024-10-29,241.6
1,2024-10-29,153.27
1,2024-10-29,79.41
1,2024-10-29,154.83
1,2024-10-29,243.81
1,2024-10-29,152.74
1,2024-10-29,40.08
1,2024-10-29,107.55
1,2024-10-29,239.55
1,2024-10-29,122.0
1,2024-10-29,223.1
1,2024-10-29,140.24
1,2024-10-29,149.42
1,2024-10-29,45.18
1,2024-10-29,69.02
1,2024-10-29,69.84
1,2024-10-29,179.84
1,2024-10-29,95.69
1,2024-10-29,51.29
1,2024-10-29,169.23
1,2024-10-29,222.79
1,2024-10-29,131.13
1,2024-10-29,56.54
1,2024-10-29,67.89
1,2024-10-29,89.01
1,2024-10-29,104.71
1,2024-10-29,114.3
1,2024-10-29,59.68
1,2024-10-29,44.44
1,2024-10-29,151.37
1,2024-10-29,148.92
1,2024-10-29,202.39
1,2024-10-29,95.51
1,2024-10-29,64.73
1,2024-10-29,156.21
1,2024-10-29,179.02
1,2024-10-29,91.58
1,2024-10-29,95.08
1,2024-10-29,143.66
1,2024-10-29,151.15
1,2024-10-29,142.48
1,2024-10-29,248.21
1,2024-10-29,101.08
1,2024-10-29,84.55
1,2024-10-29,217.05
1,2024-10-29,82.82
1,2024-10-29,243.9
1,2024-10-29,84.46
1,2024-10-29,72.75
1,2024-10-29,98.06
1,2024-10-29,176.37
1,2024-10-29,114.05
1,2024-10-29,90.31
1,2024-10-29,97.63
1,2024-10-29,213.4
1,2024-10-29,204.35
1,2024-10-29,232.4
1,2024-10-29,36.72
1,2024-10-29,219.9
1,2024-10-29,197.11
1,2024-10-29,124.79
1,2024-10-29,98.74
1,2024-10-29,239.99
1,2024-10-29,220.51
1,2024-10-29,110.92
1,2024-10-29,91.86
1,2024-10-29,71.24
1,2024-10-29,178.78
1,2024-10-29,84.5
1,2024-10-29,142.27
1,2024-10-29,99.1
1,2024-10-29,121.01
1,2024-10-29,184.96
1,2024-10-29,110.41
1,2024-10-29,232.93
1,2024-10-29,80.14
1,2024-10-29,137.15
1,2024-10-29,249.94
1,2024-10-29,106.16
1,2024-10-29,226.3
1,2024-10-29,205.99
1,2024-10-29,145.14
1,2024-10-29,58.61
1,2024-10-29,161.29
1,2024-10-29,216.0
1,2024-10-29,193.29
1,2024-10-29,199.2
1,2024-10-29,220.34
1,2024-10-29,131.22
1,2024-10-29,232.4
1,2024-10-29,239.51
1,2024-10-29,113.38
1,2024-10-29,244.71
1,2024-10-29,199.68
1,2024-10-29,222.23
1,2024-10-29,105.81
1,2024-10-29,174.66
1,2024-10-29,238.09
1,2024-10-29,131.56
1,2024-10-29,100.25
1,2024-10-29,134.47
1,2024-10-29,146.95
1,2024-10-29,185.75
1,2024-10-29,209.95
1,2024-10-29,188.66
1,2024-10-29,145.02
1,2024-10-29,237.29
1,2024-10-29,96.12
1,2024-10-29,133.22
1,2024-10-29,49.17
1,2024-10-29,137.74
1,2024-10-29,59.99
1,2024-10-29,162.7
1,2024-10-29,147.19
1,2024-10-29,133.18
1,2024-10-29,108.44
1,2024-10-29,55.62
1,2024-10-29,186.33
1,2024-10-29,211.27
1,2024-10-29,158.11
1,2024-10-29,65.8
1,2024-10-29,118.22
1,2024-10-29,135.7
1,2024-10-29,116.87
1,2024-10-29,129.08
1,2024-10-29,52.08
1,2024-10-29,138.67
