ID_restaurante,fecha,venta
1,2024-10-31,232.05
1,2024-10-31,67.29
1,2024-10-31,55.15
1,2024-10-31,96.15
1,2024-10-31,85.86
1,2024-10-31,192.19
1,2024-10-31,227.44
1,2024-10-31,36.08
1,2024-10-31,104.84
1,2024-10-31,56.87
1,2024-10-31,74.13
1,2024-10-31,208.92
1,2024-10-31,50.06
1,2024-10-31,175.81
1,2024-10-31,128.39
1,2024-10-31,137.95
1,2024-10-31,155.81
1,2024-10-31,61.36
1,2024-10-31,239.12
1,2024-10-31,229.52
1,2024-10-31,205.88
1,2024-10-31,49.29
1,2024-10-31,62.45
1,2024-10-31,210.41
1,2024-10-31,241.14
1,2024-10-31,235.93
1,2024-10-31,230.1
1,2024-10-31,236.51
1,2024-10-31,185.26
1,2024-10-31,146.38
1,2024-10-31,138.84
1,2024-10-31,97.6
1,2024-10-31,48.95
1,2024-10-31,44.67
1,2024-10-31,174.54
1,2024-10-31,95.29
1,2024-10-31,213.8
1,2024-10-31,143.41
1,2024-10-31,35.27
1,2024-10-31,224.45
1,2024-10-31,219.4
1,2024-10-31,247.29
1,2024-10-31,117.97
1,2024-10-31,199.35
1,2024-10-31,248.95
1,2024-10-31,103.99
1,2024-10-31,72.28
1,2024-10-31,107.56
1,2024-10-31,67.51
1,2024-10-31,50.32
1,2024-10-31,166.38
1,2024-10-31,127.21
1,2024-10-31,162.24
1,2024-10-31,230.95
1,2024-10-31,176.45
1,2024-10-31,127.76
1,2024-10-31,248.71
1,2024-10-31,151.51
1,2024-10-31,206.08
1,2024-10-31,123.24
1,2024-10-31,180.43
1,2024-10-31,109.64
1,2024-10-31,48.73
1,2024-10-31,177.18
1,2024-10-31,179.76
1,2024-10-31,141.3
1,2024-10-31,225.92
1,2024-10-31,99.4
1,2024-10-31,81.16
1,2024-10-31,100.87
1,2024-10-31,160.46
1,2024-10-31,134.04
1,2024-10-31,73.65
1,2024-10-31,164.76
1,2024-10-31,138.75
1,2024-10-31,36.78
1,2024-10-31,178.31
1,2024-10-31,190.62
1,2024-10-31,183.34
1,2024-10-31,67.32
1,2024-10-31,120.35
1,2024-10-31,245.53
1,2024-10-31,188.84
1,2024-10-31,134.54
1,2024-10-31,160.75
1,2024-10-31,117.31
1,2024-10-31,234.27
1,2024-10-31,210.87
1,2024-10-31,162.18
