ID_restaurante,fecha,venta
1,2024-10-17,48.52
1,2024-10-17,96.9
1,2024-10-17,129.88
1,2024-10-17,227.5
1,2024-10-17,148.23
1,2024-10-17,213.15
1,2024-10-17,242.6
1,2024-10-17,132.27
1,2024-10-17,46.94
1,2024-10-17,44.68
1,2024-10-17,179.74
1,2024-10-17,108.52
1,2024-10-17,240.67
1,2024-10-17,189.69
1,2024-10-17,65.67
1,2024-10-17,54.94
1,2024-10-17,130.46
1,2024-10-17,98.84
1,2024-10-17,60.47
1,2024-10-17,47.08
1,2024-10-17,149.64
1,2024-10-17,119.63
1,2024-10-17,157.06
1,2024-10-17,124.29
1,2024-10-17,46.96
1,2024-10-17,119.46
1,2024-10-17,150.58
1,2024-10-17,77.12
1,2024-10-17,151.88
1,2024-10-17,193.87
1,2024-10-17,196.65
1,2024-10-17,98.43
1,2024-10-17,53.23
1,2024-10-17,100.25
1,2024-10-17,123.73
1,2024-10-17,208.68
1,2024-10-17,91.81
1,2024-10-17,194.72
1,2024-10-17,108.38
1,2024-10-17,206.51
1,2024-10-17,87.67
1,2024-10-17,186.52
1,2024-10-17,178.69
1,2024-10-17,152.55
1,2024-10-17,80.71
1,2024-10-17,59.59
1,2024-10-17,62.74
1,2024-10-17,76.22
1,2024-10-17,35.5
1,2024-10-17,211.75
1,2024-10-17,168.51
1,2024-10-17,42.46
1,2024-10-17,165.34
1,2024-10-17,106.61
1,2024-10-17,57.19
1,2024-10-17,223.96
1,2024-10-17,124.39
1,2024-10-17,215.17
1,2024-10-17,166.12
1,2024-10-17,83.02
1,2024-10-17,71.74
1,2024-10-17,187.53
1,2024-10-17,214.07
1,2024-10-17,248.42
1,2024-10-17,147.26
1,2024-10-17,203.21
1,2024-10-17,204.26
1,2024-10-17,233.8
1,2024-10-17,55.53
1,2024-10-17,175.61
1,2024-10-17,45.63
1,2024-10-17,240.77
1,2024-10-17,44.84
1,2024-10-17,114.28
1,2024-10-17,111.98
1,2024-10-17,238.54
1,2024-10-17,105.25
1,2024-10-17,89.75
1,2024-10-17,140.86
1,2024-10-17,200.55
1,2024-10-17,114.16
1,2024-10-17,132.76
1,2024-10-17,222.06
1,2024-10-17,216.82
1,2024-10-17,123.87
1,2024-10-17,50.01
1,2024-10-17,138.53
1,2024-10-17,113.92
1,2024-10-17,150.9
1,2024-10-17,173.36
1,2024-10-17,123.05
1,2024-10-17,111.29
1,2024-10-17,200.76
1,2024-10-17,182.87
1,2024-10-17,61.57
1,2024-10-17,199.09
1,2024-10-17,229.1
1,2024-10-17,65.82
1,2024-10-17,187.32
1,2024-10-17,141.81
1,2024-10-17,172.18
1,2024-10-17,41.79
1,2024-10-17,248.87
1,2024-10-17,153.45
1,2024-10-17,190.6
1,2024-10-17,151.46
1,2024-10-17,75.84
1,2024-10-17,82.77
1,2024-10-17,133.08
1,2024-10-17,108.2
1,2024-10-17,101.32
1,2024-10-17,56.63
1,2024-10-17,144.36
1,2024-10-17,94.25
1,2024-10-17,149.24
1,2024-10-17,67.81
1,2024-10-17,214.72
1,2024-10-17,105.09
1,2024-10-17,214.86
1,2024-10-17,126.91
1,2024-10-17,215.32
1,2024-10-17,158.09
1,2024-10-17,249.7
1,2024-10-17,230.8
1,2024-10-17,103.34
1,2024-10-17,90.05
1,2024-10-17,154.73
1,2024-10-17,194.73
1,2024-10-17,246.88
1,2024-10-17,185.35
1,2024-10-17,180.05
1,2024-10-17,82.95
1,2024-10-17,210.06
1,2024-10-17,184.42
1,2024-10-17,82.96
1,2024-10-17,169.12
1,2024-10-17,229.42
1,2024-10-17,104.58
1,2024-10-17,191.61
1,2024-10-17,228.99
1,2024-10-17,48.73
1,2024-10-17,69.47
1,2024-10-17,155.68
1,2024-10-17,93.35
1,2024-10-17,64.77
1,2024-10-17,202.12
1,2024-10-17,204.33
1,2024-10-17,136.88
1,2024-10-17,248.76
1,2024-10-17,249.57
1,2024-10-17,165.15
1,2024-10-17,148.14
1,2024-10-17,91.54
1,2024-10-17,40.88
1,2024-10-17,135.58
1,2024-10-17,172.97
1,2024-10-17,158.89
1,2024-10-17,152.26
1,2024-10-17,169.38
1,2024-10-17,95.67
1,2024-10-17,82.07
1,2024-10-17,38.21
1,2024-10-17,167.3
1,2024-10-17,61.1
1,2024-10-17,230.71
1,2024-10-17,192.74
1,2024-10-17,193.03
1,2024-10-17,87.96
1,2024-10-17,133.91
1,2024-10-17,230.24
1,2024-10-17,195.39
1,2024-10-17,167.81
1,2024-10-17,146.92
1,2024-10-17,63.9
1,2024-10-17,91.81
1,2024-10-17,210.07
1,2024-10-17,60.87
1,2024-10-17,177.21
1,2024-10-17,228.06
1,2024-10-17,68.04
1,2024-10-17,207.21
1,2024-10-17,207.71
1,2024-10-17,38.39
1,2024-10-17,103.51
1,2024-10-17,67.08
1,2024-10-17,249.71
1,2024-10-17,224.67
1,2024-10-17,61.89
1,2024-10-17,189.2
1,2024-10-17,123.65
1,2024-10-17,187.83
1,2024-10-17,74.93
1,2024-10-17,196.08
1,2024-10-17,248.85
1,2024-10-17,86.92
1,2024-10-17,70.45
1,2024-10-17,185.27
1,2024-10-17,36.72
1,2024-10-17,143.87
1,2024-10-17,161.56
1,2024-10-17,139.68
1,2024-10-17,80.26
1,2024-10-17,89.14
1,2024-10-17,41.72
1,2024-10-17,246.95
1,2024-10-17,148.24
1,2024-10-17,183.87
1,2024-10-17,197.33
1,2024-10-17,243.62
1,2024-10-17,75.83
1,2024-10-17,88.66
1,2024-10-17,188.85
1,2024-10-17,150.44
1,2024-10-17,174.04
1,2024-10-17,207.98
1,2024-10-17,169.17
1,2024-10-17,132.6
1,2024-10-17,192.16
1,2024-10-17,209.62
1,2024-10-17,38.82
1,2024-10-17,91.08
1,2024-10-17,107.59
1,2024-10-17,157.16
1,2024-10-17,146.52
1,2024-10-17,79.25
1,2024-10-17,151.11
1,2024-10-17,141.16
1,2024-10-17,173.12
1,2024-10-17,99.32
1,2024-10-17,219.54
1,2024-10-17,112.01
1,2024-10-17,142.51
1,2024-10-17,36.81
1,2024-10-17,95.17
1,2024-10-17,80.65
1,2024-10-17,125.33
1,2024-10-17,114.11
1,2024-10-17,236.13
1,2024-10-17,195.58
1,2024-10-17,112.12
1,2024-10-17,97.78
1,2024-10-17,69.34
1,2024-10-17,55.24
1,2024-10-17,130.06
1,2024-10-17,137.2
1,2024-10-17,169.27
1,2024-10-17,125.95
1,2024-10-17,187.16
1,2024-10-17,209.08
1,2024-10-17,170.57
1,2024-10-17,125.75
1,2024-10-17,157.61
1,2024-10-17,94.18
1,2024-10-17,200.01
1,2024-10-17,243.49
1,2024-10-17,208.64
1,2024-10-17,94.84
1,2024-10-17,40.66
1,2024-10-17,56.09
1,2024-10-17,155.53
1,2024-10-17,109.2
1,2024-10-17,76.22
1,2024-10-17,222.67
1,2024-10-17,69.91
1,2024-10-17,128.96
1,2024-10-17,96.77
1,2024-10-17,89.01
1,2024-10-17,140.57
1,2024-10-17,155.77
1,2024-10-17,43.17
1,2024-10-17,69.8
1,2024-10-17,229.76
1,2024-10-17,230.68
1,2024-10-17,132.04
1,2024-10-17,222.18
1,2024-10-17,154.64
1,2024-10-17,207.43
1,2024-10-17,88.88
1,2024-10-17,227.58
1,2024-10-17,173.29
1,2024-10-17,98.71
1,2024-10-17,198.14
1,2024-10-17,165.98
1,2024-10-17,179.66
1,2024-10-17,236.17
1,2024-10-17,118.61
1,2024-10-17,149.57
1,2024-10-17,133.44
1,2024-10-17,90.13
1,2024-10-17,92.8
1,2024-10-17,189.07
1,2024-10-17,170.45
1,2024-10-17,96.47
1,2024-10-17,208.87
1,2024-10-17,129.64
1,2024-10-17,237.52
1,2024-10-17,35.04
1,2024-10-17,124.01
1,2024-10-17,35.75
1,2024-10-17,87.94
1,2024-10-17,99.34
1,2024-10-17,111.34
1,2024-10-17,188.29
1,2024-10-17,202.74
1,2024-10-17,128.09
1,2024-10-17,73.93
1,2024-10-17,108.23
1,2024-10-17,47.04
1,2024-10-17,64.28
1,2024-10-17,179.18
1,2024-10-17,220.52
1,2024-10-17,132.21
1,2024-10-17,53.15
1,2024-10-17,108.48
1,2024-10-17,76.42
1,2024-10-17,192.94
1,2024-10-17,148.49
1,2024-10-17,240.55
1,2024-10-17,48.82
1,2024-10-17,47.2
1,2024-10-17,149.13
1,2024-10-17,115.74
1,2024-10-17,204.07
1,2024-10-17,244.49
1,2024-10-17,175.38
1,2024-10-17,201.25
1,2024-10-17,224.24
1,2024-10-17,185.85
1,2024-10-17,179.46
1,2024-10-17,122.99
1,2024-10-17,118.89
1,2024-10-17,228.49
1,2024-10-17,160.11
1,2024-10-17,213.76
1,2024-10-17,109.04
1,2024-10-17,155.89
1,2024-10-17,130.31
1,2024-10-17,160.69
1,2024-10-17,196.96
1,2024-10-17,156.85
1,2024-10-17,239.3
1,2024-10-17,101.73
1,2024-10-17,143.32
1,2024-10-17,192.88
1,2024-10-17,124.08
1,2024-10-17,98.52
1,2024-10-17,155.59
1,2024-10-17,226.78
1,2024-10-17,223.82
1,2024-10-17,164.15
1,2024-10-17,109.72
1,2024-10-17,41.93
1,2024-10-17,208.12
1,2024-10-17,128.08
1,2024-10-17,185.71
1,2024-10-17,109.02
1,2024-10-17,196.62
1,2024-10-17,38.4
1,2024-10-17,138.68
1,2024-10-17,37.26
1,2024-10-17,187.43
1,2024-10-17,135.48
1,2024-10-17,233.63
1,2024-10-17,122.99
1,2024-10-17,234.36
1,2024-10-17,100.65
1,2024-10-17,189.03
1,2024-10-17,178.47
1,2024-10-17,204.81
1,2024-10-17,143.49
1,2024-10-17,75.09
1,2024-10-17,170.85
1,2024-10-17,161.95
1,2024-10-17,181.44
1,2024-10-17,150.64
1,2024-10-17,81.9
1,2024-10-17,205.61
1,2024-10-17,179.04
1,2024-10-17,46.88
1,2024-10-17,174.33
1,2024-10-17,234.42
1,2024-10-17,242.58
1,2024-10-17,205.78
1,2024-10-17,76.85
1,2024-10-17,112.06
1,2024-10-17,70.64
1,2024-10-17,120.83
1,2024-10-17,214.39
1,2024-10-17,147.02
1,2024-10-17,209.65
1,2024-10-17,166.42
1,2024-10-17,112.1
1,2024-10-17,125.1
1,2024-10-17,214.11
1,2024-10-17,207.06
1,2024-10-17,192.88
1,2024-10-17,155.38
1,2024-10-17,91.4
1,2024-10-17,99.89
1,2024-10-17,185.68
1,2024-10-17,51.52
1,2024-10-17,93.29
1,2024-10-17,138.37
1,2024-10-17,53.04
1,2024-10-17,86.33
1,2024-10-17,196.12
1,2024-10-17,49.7
1,2024-10-17,217.32
1,2024-10-17,73.17
1,2024-10-17,93.35
1,2024-10-17,73.53
1,2024-10-17,195.32
1,2024-10-17,111.18
1,2024-10-17,233.78
1,2024-10-17,174.03
1,2024-10-17,122.21
1,2024-10-17,132.47
1,2024-10-17,221.1
1,2024-10-17,224.28
1,2024-10-17,159.61
1,2024-10-17,229.8
1,2024-10-17,145.07
1,2024-10-17,91.34
1,2024-10-17,114.97
1,2024-10-17,195.48
1,2024-10-17,119.83
1,2024-10-17,141.27
1,2024-10-17,118.35
1,2024-10-17,156.6
1,2024-10-17,241.8
1,2024-10-17,211.18
1,2024-10-17,201.47
1,2024-10-17,124.9
1,2024-10-17,155.37
1,2024-10-17,176.52
1,2024-10-17,176.56
1,2024-10-17,221.32
1,2024-10-17,36.2
1,2024-10-17,79.32
1,2024-10-17,93.82
1,2024-10-17,220.4
1,2024-10-17,112.0
1,2024-10-17,188.9
1,2024-10-17,200.44
1,2024-10-17,238.43
1,2024-10-17,190.16
1,2024-10-17,99.91
1,2024-10-17,113.57
1,2024-10-17,59.51
1,2024-10-17,201.74
1,2024-10-17,119.11
1,2024-10-17,75.32
1,2024-10-17,213.93
1,2024-10-17,67.05
1,2024-10-17,151.27
1,2024-10-17,85.38
1,2024-10-17,180.31
1,2024-10-17,146.53
1,2024-10-17,135.48
1,2024-10-17,72.85
1,2024-10-17,213.19
1,2024-10-17,226.24
1,2024-10-17,63.37
1,2024-10-17,99.58
1,2024-10-17,237.3
1,2024-10-17,194.88
1,2024-10-17,236.94
1,2024-10-17,224.31
1,2024-10-17,215.34
1,2024-10-17,216.96
1,2024-10-17,106.26
1,2024-10-17,170.73
1,2024-10-17,94.88
1,2024-10-17,152.65
1,2024-10-17,212.62
1,2024-10-17,128.82
1,2024-10-17,143.81
1,2024-10-17,139.3
1,2024-10-17,56.59
1,2024-10-17,212.87
1,2024-10-17,126.71
1,2024-10-17,118.24
1,2024-10-17,248.62
1,2024-10-17,135.51
1,2024-10-17,173.35
1,2024-10-17,178.29
1,2024-10-17,213.59
1,2024-10-17,94.42
1,2024-10-17,78.14
1,2024-10-17,244.08
1,2024-10-17,131.09
1,2024-10-17,78.16
1,2024-10-17,245.64
1,2024-10-17,170.41
1,2024-10-17,163.81
1,2024-10-17,96.71
1,2024-10-17,50.72
1,2024-10-17,77.55
1,2024-10-17,174.47
1,2024-10-17,155.11
