ID_restaurante,fecha,venta
1,2024-10-30,158.83
1,2024-10-30,163.2
1,2024-10-30,135.69
1,2024-10-30,209.73
1,2024-10-30,127.95
1,2024-10-30,64.34
1,2024-10-30,108.32
1,2024-10-30,107.34
1,2024-10-30,64.82
1,2024-10-30,164.17
1,2024-10-30,167.17
1,2024-10-30,156.44
1,2024-10-30,45.08
1,2024-10-30,213.97
1,2024-10-30,168.65
1,2024-10-30,231.93
1,2024-10-30,207.32
1,2024-10-30,180.37
1,2024-10-30,172.74
1,2024-10-30,65.42
1,2024-10-30,196.78
1,2024-10-30,197.26
1,2024-10-30,69.27
1,2024-10-30,54.65
1,2024-10-30,114.55
1,2024-10-30,222.87
1,2024-10-30,182.48
1,2024-10-30,226.65
1,2024-10-30,37.22
1,2024-10-30,227.45
1,2024-10-30,170.34
1,2024-10-30,80.04
1,2024-10-30,95.65
1,2024-10-30,157.41
1,2024-10-30,71.56
1,2024-10-30,199.25
1,2024-10-30,188.73
1,2024-10-30,207.47
1,2024-10-30,199.14
1,2024-10-30,201.48
1,2024-10-30,206.66
1,2024-10-30,36.36
1,2024-10-30,36.47
1,2024-10-30,132.91
1,2024-10-30,103.75
1,2024-10-30,107.49
1,2024-10-30,242.79
1,2024-10-30,205.81
1,2024-10-30,98.3
1,2024-10-30,230.79
1,2024-10-30,220.27
1,2024-10-30,35.16
1,2024-10-30,126.37
1,2024-10-30,74.42
1,2024-10-30,211.82
1,2024-10-30,177.33
1,2024-10-30,88.27
1,2024-10-30,84.29
1,2024-10-30,65.55
1,2024-10-30,147.61
1,2024-10-30,217.16
1,2024-10-30,40.59
1,2024-10-30,108.37
1,2024-10-30,60.82
1,2024-10-30,213.92
1,2024-10-30,237.45
1,2024-10-30,75.61
1,2024-10-30,90.5
1,2024-10-30,210.84
1,2024-10-30,132.18
1,2024-10-30,216.44
1,2024-10-30,233.01
1,2024-10-30,103.99
1,2024-10-30,207.1
1,2024-10-30,183.24
1,2024-10-30,211.9
1,2024-10-30,110.63
1,2024-10-30,247.89
1,2024-10-30,223.17
1,2024-10-30,38.98
1,2024-10-30,61.77
1,2024-10-30,94.11
1,2024-10-30,43.12
1,2024-10-30,215.06
1,2024-10-30,151.4
1,2024-10-30,237.25
1,2024-10-30,217.34
1,2024-10-30,207.7
1,2024-10-30,168.97
1,2024-10-30,163.74
1,2024-10-30,227.19
1,2024-10-30,104.1
1,2024-10-30,101.92
1,2024-10-30,46.81
1,2024-10-30,75.4
1,2024-10-30,244.79
1,2024-10-30,40.92
1,2024-10-30,166.5
1,2024-10-30,247.6
1,2024-10-30,103.22
1,2024-10-30,54.38
1,2024-10-30,234.13
1,2024-10-30,108.01
1,2024-10-30,205.14
1,2024-10-30,42.16
1,2024-10-30,65.35
1,2024-10-30,146.77
1,2024-10-30,82.3
1,2024-10-30,128.89
1,2024-10-30,249.17
1,2024-10-30,146.01
1,2024-10-30,197.74
1,2024-10-30,189.91
1,2024-10-30,185.24
1,2024-10-30,42.41
1,2024-10-30,243.26
1,2024-10-30,66.27
1,2024-10-30,172.42
1,2024-10-30,157.81
1,2024-10-30,230.36
1,2024-10-30,52.93
1,2024-10-30,84.0
1,2024-10-30,61.63
1,2024-10-30,83.99
1,2024-10-30,216.08
1,2024-10-30,212.49
1,2024-10-30,44.23
1,2024-10-30,204.48
1,2024-10-30,98.51
1,2024-10-30,124.0
1,2024-10-30,180.12
1,2024-10-30,198.23
1,2024-10-30,135.77
1,2024-10-30,175.58
1,2024-10-30,65.19
1,2024-10-30,174.64
1,2024-10-30,195.72
1,2024-10-30,214.42
1,2024-10-30,239.4
1,2024-10-30,169.76
1,2024-10-30,79.55
1,2024-10-30,108.72
1,2024-10-30,159.41
1,2024-10-30,98.83
