ID_restaurante,fecha,venta
1,2024-10-27,184.5
1,2024-10-27,80.55
1,2024-10-27,224.05
1,2024-10-27,186.17
1,2024-10-27,176.09
1,2024-10-27,118.31
1,2024-10-27,103.15
1,2024-10-27,49.97
1,2024-10-27,205.2
1,2024-10-27,234.72
1,2024-10-27,189.81
1,2024-10-27,176.48
1,2024-10-27,58.38
1,2024-10-27,137.16
1,2024-10-27,119.96
1,2024-10-27,106.47
1,2024-10-27,101.56
1,2024-10-27,84.48
1,2024-10-27,78.97
1,2024-10-27,223.94
1,2024-10-27,196.71
1,2024-10-27,219.47
1,2024-10-27,120.45
1,2024-10-27,52.7
1,2024-10-27,95.11
1,2024-10-27,203.53
1,2024-10-27,86.24
1,2024-10-27,53.25
1,2024-10-27,149.14
1,2024-10-27,102.42
1,2024-10-27,193.74
1,2024-10-27,71.61
1,2024-10-27,149.53
1,2024-10-27,129.26
1,2024-10-27,197.52
1,2024-10-27,139.94
1,2024-10-27,85.57
1,2024-10-27,147.44
1,2024-10-27,136.32
1,2024-10-27,156.51
1,2024-10-27,208.92
1,2024-10-27,80.03
1,2024-10-27,147.11
1,2024-10-27,190.69
1,2024-10-27,111.45
1,2024-10-27,100.28
1,2024-10-27,116.98
1,2024-10-27,248.64
1,2024-10-27,112.16
1,2024-10-27,205.23
1,2024-10-27,51.89
1,2024-10-27,71.59
1,2024-10-27,232.09
1,2024-10-27,155.78
1,2024-10-27,62.78
1,2024-10-27,173.57
1,2024-10-27,179.65
1,2024-10-27,108.53
1,2024-10-27,54.47
1,2024-10-27,215.8
1,2024-10-27,199.35
1,2024-10-27,64.53
1,2024-10-27,137.68
1,2024-10-27,49.21
1,2024-10-27,35.81
1,2024-10-27,212.06
1,2024-10-27,230.41
1,2024-10-27,195.42
1,2024-10-27,125.6
1,2024-10-27,89.15
1,2024-10-27,42.23
1,2024-10-27,135.45
1,2024-10-27,56.03
1,2024-10-27,119.14
1,2024-10-27,93.38
1,2024-10-27,98.47
1,2024-10-27,170.53
1,2024-10-27,118.07
1,2024-10-27,57.56
1,2024-10-27,198.04
1,2024-10-27,209.99
1,2024-10-27,247.01
1,2024-10-27,204.08
1,2024-10-27,195.96
1,2024-10-27,178.98
1,2024-10-27,107.96
1,2024-10-27,218.9
1,2024-10-27,135.4
1,2024-10-27,110.09
1,2024-10-27,186.79
1,2024-10-27,170.49
1,2024-10-27,86.52
1,2024-10-27,123.39
1,2024-10-27,47.67
1,2024-10-27,144.36
1,2024-10-27,79.88
1,2024-10-27,137.96
1,2024-10-27,248.45
1,2024-10-27,213.31
1,2024-10-27,165.05
1,2024-10-27,223.63
1,2024-10-27,245.2
1,2024-10-27,198.69
1,2024-10-27,201.4
1,2024-10-27,204.78
1,2024-10-27,158.64
1,2024-10-27,45.22
1,2024-10-27,144.94
1,2024-10-27,105.51
1,2024-10-27,134.18
1,2024-10-27,135.9
1,2024-10-27,155.87
1,2024-10-27,206.91
1,2024-10-27,67.24
1,2024-10-27,138.96
1,2024-10-27,143.47
1,2024-10-27,244.34
1,2024-10-27,149.56
1,2024-10-27,73.98
1,2024-10-27,51.3
1,2024-10-27,182.32
1,2024-10-27,235.51
1,2024-10-27,85.75
1,2024-10-27,190.19
1,2024-10-27,65.01
1,2024-10-27,103.06
1,2024-10-27,174.74
1,2024-10-27,119.64
1,2024-10-27,237.69
1,2024-10-27,92.07
1,2024-10-27,42.72
1,2024-10-27,127.89
1,2024-10-27,114.76
1,2024-10-27,46.9
1,2024-10-27,228.38
1,2024-10-27,181.21
1,2024-10-27,128.21
1,2024-10-27,156.76
1,2024-10-27,114.25
1,2024-10-27,83.67
1,2024-10-27,176.08
1,2024-10-27,37.92
1,2024-10-27,121.93
1,2024-10-27,40.53
1,2024-10-27,194.87
1,2024-10-27,60.44
1,2024-10-27,175.97
1,2024-10-27,183.98
1,2024-10-27,176.77
1,2024-10-27,76.99
1,2024-10-27,80.95
1,2024-10-27,248.33
1,2024-10-27,160.46
1,2024-10-27,61.1
1,2024-10-27,155.29
1,2024-10-27,165.54
1,2024-10-27,238.9
1,2024-10-27,249.5
1,2024-10-27,204.46
1,2024-10-27,166.66
1,2024-10-27,162.98
1,2024-10-27,56.08
1,2024-10-27,130.41
1,2024-10-27,184.06
1,2024-10-27,122.14
1,2024-10-27,145.2
1,2024-10-27,35.2
1,2024-10-27,210.61
1,2024-10-27,154.46
1,2024-10-27,146.86
1,2024-10-27,83.54
1,2024-10-27,156.3
1,2024-10-27,130.38
1,2024-10-27,84.85
1,2024-10-27,217.52
1,2024-10-27,71.82
1,2024-10-27,149.41
1,2024-10-27,123.31
1,2024-10-27,97.83
1,2024-10-27,247.41
1,2024-10-27,43.51
1,2024-10-27,43.43
1,2024-10-27,190.19
1,2024-10-27,174.34
1,2024-10-27,85.36
1,2024-10-27,204.02
1,2024-10-27,234.98
1,2024-10-27,230.01
1,2024-10-27,236.89
1,2024-10-27,239.02
1,2024-10-27,79.05
1,2024-10-27,202.07
1,2024-10-27,216.82
1,2024-10-27,230.93
1,2024-10-27,47.22
1,2024-10-27,218.0
1,2024-10-27,84.87
1,2024-10-27,143.67
1,2024-10-27,43.77
1,2024-10-27,91.0
1,2024-10-27,46.09
1,2024-10-27,171.96
1,2024-10-27,172.22
1,2024-10-27,246.02
1,2024-10-27,171.94
1,2024-10-27,128.16
1,2024-10-27,231.71
1,2024-10-27,219.08
1,2024-10-27,122.03
1,2024-10-27,143.07
1,2024-10-27,190.96
1,2024-10-27,41.34
1,2024-10-27,75.83
1,2024-10-27,97.78
1,2024-10-27,184.28
1,2024-10-27,37.87
1,2024-10-27,234.23
1,2024-10-27,203.48
1,2024-10-27,65.57
1,2024-10-27,61.07
1,2024-10-27,133.03
1,2024-10-27,146.43
1,2024-10-27,85.82
1,2024-10-27,204.43
1,2024-10-27,122.82
1,2024-10-27,247.84
1,2024-10-27,249.27
1,2024-10-27,164.67
1,2024-10-27,63.94
1,2024-10-27,116.66
1,2024-10-27,56.06
1,2024-10-27,142.2
1,2024-10-27,149.52
1,2024-10-27,62.95
1,2024-10-27,197.28
1,2024-10-27,238.48
1,2024-10-27,209.47
1,2024-10-27,53.63
1,2024-10-27,242.04
1,2024-10-27,36.13
1,2024-10-27,128.96
1,2024-10-27,249.05
1,2024-10-27,54.5
1,2024-10-27,140.17
1,2024-10-27,132.61
1,2024-10-27,160.19
1,2024-10-27,110.71
1,2024-10-27,88.7
1,2024-10-27,239.68
1,2024-10-27,75.7
1,2024-10-27,176.5
1,2024-10-27,110.28
1,2024-10-27,173.31
1,2024-10-27,153.98
1,2024-10-27,241.41
1,2024-10-27,102.69
1,2024-10-27,170.81
1,2024-10-27,142.74
1,2024-10-27,180.49
1,2024-10-27,121.98
1,2024-10-27,83.47
1,2024-10-27,70.84
1,2024-10-27,40.64
1,2024-10-27,225.26
1,2024-10-27,154.97
1,2024-10-27,97.32
1,2024-10-27,179.37
1,2024-10-27,65.46
1,2024-10-27,207.19
1,2024-10-27,233.96
1,2024-10-27,208.63
1,2024-10-27,192.54
1,2024-10-27,108.05
1,2024-10-27,107.93
1,2024-10-27,36.29
1,2024-10-27,231.34
1,2024-10-27,147.35
1,2024-10-27,42.01
1,2024-10-27,57.21
1,2024-10-27,73.08
1,2024-10-27,138.23
1,2024-10-27,95.54
1,2024-10-27,96.17
1,2024-10-27,196.09
1,2024-10-27,217.94
1,2024-10-27,126.4
1,2024-10-27,164.35
1,2024-10-27,159.38
1,2024-10-27,75.18
1,2024-10-27,213.56
1,2024-10-27,167.16
1,2024-10-27,101.38
1,2024-10-27,67.72
1,2024-10-27,53.12
1,2024-10-27,238.49
1,2024-10-27,89.88
1,2024-10-27,199.27
1,2024-10-27,246.02
1,2024-10-27,141.27
1,2024-10-27,229.52
1,2024-10-27,240.63
1,2024-10-27,119.89
1,2024-10-27,133.64
1,2024-10-27,41.07
1,2024-10-27,196.85
1,2024-10-27,195.35
1,2024-10-27,230.39
1,2024-10-27,145.54
1,2024-10-27,211.57
1,2024-10-27,62.59
1,2024-10-27,180.03
1,2024-10-27,90.08
1,2024-10-27,178.4
1,2024-10-27,235.51
1,2024-10-27,226.31
1,2024-10-27,171.29
1,2024-10-27,69.17
1,2024-10-27,192.43
1,2024-10-27,130.13
1,2024-10-27,141.22
1,2024-10-27,187.87
1,2024-10-27,170.47
1,2024-10-27,168.99
1,2024-10-27,231.97
1,2024-10-27,182.74
1,2024-10-27,172.5
1,2024-10-27,201.12
1,2024-10-27,170.97
1,2024-10-27,86.24
1,2024-10-27,241.16
1,2024-10-27,161.28
1,2024-10-27,94.68
1,2024-10-27,96.54
1,2024-10-27,223.72
1,2024-10-27,104.46
1,2024-10-27,144.21
1,2024-10-27,108.19
1,2024-10-27,63.72
1,2024-10-27,114.7
1,2024-10-27,224.31
1,2024-10-27,123.88
1,2024-10-27,38.68
1,2024-10-27,68.41
1,2024-10-27,129.84
1,2024-10-27,178.55
1,2024-10-27,186.18
1,2024-10-27,207.78
1,2024-10-27,111.88
1,2024-10-27,135.28
1,2024-10-27,185.04
1,2024-10-27,96.91
1,2024-10-27,192.9
1,2024-10-27,156.16
1,2024-10-27,150.52
1,2024-10-27,187.07
1,2024-10-27,52.94
1,2024-10-27,48.69
1,2024-10-27,92.27
1,2024-10-27,82.56
1,2024-10-27,112.08
1,2024-10-27,92.81
1,2024-10-27,66.14
1,2024-10-27,149.2
1,2024-10-27,80.62
1,2024-10-27,154.61
1,2024-10-27,148.47
1,2024-10-27,101.2
1,2024-10-27,157.11
1,2024-10-27,87.69
1,2024-10-27,55.35
1,2024-10-27,143.19
1,2024-10-27,136.23
1,2024-10-27,118.95
1,2024-10-27,118.89
1,2024-10-27,229.0
1,2024-10-27,84.87
1,2024-10-27,91.78
1,2024-10-27,88.3
1,2024-10-27,186.31
1,2024-10-27,37.57
1,2024-10-27,243.36
1,2024-10-27,244.14
1,2024-10-27,85.39
1,2024-10-27,108.04
1,2024-10-27,143.67
1,2024-10-27,40.18
1,2024-10-27,159.34
1,2024-10-27,244.26
1,2024-10-27,172.78
1,2024-10-27,230.97
1,2024-10-27,184.31
1,2024-10-27,229.9
1,2024-10-27,188.96
1,2024-10-27,160.18
1,2024-10-27,223.36
1,2024-10-27,150.78
1,2024-10-27,167.46
1,2024-10-27,218.67
1,2024-10-27,200.21
1,2024-10-27,246.13
1,2024-10-27,103.67
1,2024-10-27,85.29
1,2024-10-27,128.61
1,2024-10-27,43.61
1,2024-10-27,160.18
1,2024-10-27,145.84
1,2024-10-27,189.48
1,2024-10-27,146.82
1,2024-10-27,239.33
1,2024-10-27,111.05
1,2024-10-27,185.81
1,2024-10-27,206.07
1,2024-10-27,44.64
1,2024-10-27,155.76
1,2024-10-27,38.94
1,2024-10-27,177.11
1,2024-10-27,247.63
1,2024-10-27,115.32
1,2024-10-27,175.73
1,2024-10-27,171.54
1,2024-10-27,231.05
1,2024-10-27,249.96
1,2024-10-27,184.12
1,2024-10-27,106.78
1,2024-10-27,78.23
1,2024-10-27,115.01
1,2024-10-27,194.82
1,2024-10-27,216.19
1,2024-10-27,209.28
1,2024-10-27,93.03
1,2024-10-27,182.54
1,2024-10-27,224.71
1,2024-10-27,51.02
1,2024-10-27,111.39
1,2024-10-27,224.25
1,2024-10-27,93.7
1,2024-10-27,53.63
1,2024-10-27,184.78
1,2024-10-27,60.27
1,2024-10-27,83.25
1,2024-10-27,216.22
1,2024-10-27,170.23
1,2024-10-27,43.08
1,2024-10-27,158.73
1,2024-10-27,234.22
1,2024-10-27,40.12
1,2024-10-27,203.98
1,2024-10-27,150.69
1,2024-10-27,100.75
1,2024-10-27,73.67
1,2024-10-27,178.33
1,2024-10-27,114.9
1,2024-10-27,189.42
1,2024-10-27,157.19
1,2024-10-27,233.43
1,2024-10-27,239.51
1,2024-10-27,149.52
1,2024-10-27,218.08
1,2024-10-27,164.62
1,2024-10-27,58.14
1,2024-10-27,38.51
1,2024-10-27,226.27
1,2024-10-27,42.85
1,2024-10-27,171.41
1,2024-10-27,122.37
1,2024-10-27,172.24
1,2024-10-27,162.8
1,2024-10-27,223.33
1,2024-10-27,172.18
1,2024-10-27,78.86
1,2024-10-27,158.22
1,2024-10-27,76.72
1,2024-10-27,85.28
1,2024-10-27,129.17
1,2024-10-27,51.98
1,2024-10-27,74.32
1,2024-10-27,199.04
1,2024-10-27,87.56
1,2024-10-27,89.6
1,2024-10-27,195.48
1,2024-10-27,116.01
1,2024-10-27,35.27
1,2024-10-27,113.23
1,2024-10-27,108.77
1,2024-10-27,214.49
1,2024-10-27,93.19
1,2024-10-27,57.86
1,2024-10-27,213.97
1,2024-10-27,208.56
1,2024-10-27,137.78
1,2024-10-27,116.12
1,2024-10-27,195.74
1,2024-10-27,145.36
1,2024-10-27,226.33
1,2024-10-27,231.51
1,2024-10-27,238.89
1,2024-10-27,202.19
1,2024-10-27,167.02
1,2024-10-27,122.94
1,2024-10-27,189.91
1,2024-10-27,241.91
1,2024-10-27,48.95
1,2024-10-27,156.95
1,2024-10-27,42.37
1,2024-10-27,249.03
1,2024-10-27,125.24
1,2024-10-27,47.0
1,2024-10-27,165.37
1,2024-10-27,162.79
1,2024-10-27,64.53
1,2024-10-27,42.92
1,2024-10-27,175.67
1,2024-10-27,185.11
1,2024-10-27,175.95
1,2024-10-27,99.34
1,2024-10-27,75.75
1,2024-10-27,141.54
1,2024-10-27,181.01
1,2024-10-27,127.85
1,2024-10-27,166.54
1,2024-10-27,224.39
1,2024-10-27,90.05
1,2024-10-27,132.6
1,2024-10-27,165.83
1,2024-10-27,59.29
1,2024-10-27,127.28
1,2024-10-27,239.44
1,2024-10-27,92.89
1,2024-10-27,229.99
1,2024-10-27,177.6
1,2024-10-27,53.52
1,2024-10-27,185.98
1,2024-10-27,139.43
1,2024-10-27,58.76
1,2024-10-27,108.75
1,2024-10-27,54.43
1,2024-10-27,136.01
1,2024-10-27,110.72
1,2024-10-27,36.56
1,2024-10-27,71.13
1,2024-10-27,111.83
1,2024-10-27,46.03
1,2024-10-27,81.88
1,2024-10-27,166.72
1,2024-10-27,202.91
1,2024-10-27,44.14
1,2024-10-27,41.15
1,2024-10-27,110.69
1,2024-10-27,81.02
1,2024-10-27,156.67
1,2024-10-27,155.01
1,2024-10-27,68.1
1,2024-10-27,168.52
1,2024-10-27,191.99
1,2024-10-27,222.26
1,2024-10-27,210.66
1,2024-10-27,58.24
1,2024-10-27,64.11
1,2024-10-27,206.92
1,2024-10-27,52.37
1,2024-10-27,227.64
1,2024-10-27,142.68
1,2024-10-27,211.11
1,2024-10-27,249.38
1,2024-10-27,95.97
1,2024-10-27,149.79
1,2024-10-27,225.21
1,2024-10-27,204.93
1,2024-10-27,162.46
1,2024-10-27,241.31
1,2024-10-27,50.5
1,2024-10-27,148.98
1,2024-10-27,231.59
1,2024-10-27,119.95
1,2024-10-27,145.12
1,2024-10-27,167.23
1,2024-10-27,122.6
1,2024-10-27,241.88
1,2024-10-27,160.99
1,2024-10-27,122.94
1,2024-10-27,230.98
1,2024-10-27,73.43
1,2024-10-27,129.43
1,2024-10-27,149.72
1,2024-10-27,178.72
1,2024-10-27,178.66
1,2024-10-27,83.57
1,2024-10-27,91.83
1,2024-10-27,54.69
1,2024-10-27,159.11
1,2024-10-27,65.24
1,2024-10-27,103.06
1,2024-10-27,235.52
1,2024-10-27,186.5
1,2024-10-27,82.62
1,2024-10-27,40.34
1,2024-10-27,69.02
1,2024-10-27,98.05
1,2024-10-27,221.28
1,2024-10-27,170.18
